Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Mauritius,MUS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.128361596,0.127323521,0.133595606,0.132138056,0.129780638,0.128761332,0.12234609,0.126514482,0.151126933,0.154482047,0.158057932,0.158773986,0.156947895,0.151720157,0.159468509,0.169582792,0.16484466,0.159786581,0.152455084,0.156154082,0.149256451,0.147654607,0.147258682,0.146672267,0.141863153,0.139123666,0.138440434,0.132049391,0.129271678,0.134840192,0.138709055,0.129379148,0.128214597,0.128214597
Malawi,MWI,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.16229958,0.191500668,0.177059996,0.205506213,0.180130807,0.179398147,0.195010745,0.199050448,0.198228878,0.221299495,0.237297507,0.230704296,0.219989617,0.20832731,0.228801934,0.232278339,0.227817135,0.222506592,0.19928655,0.201245823,0.245531116,0.238726544,0.200184544,0.187226137,0.179492652,0.174928935,0.184998651,0.181874581,0.173980082,0.16223219,0.184061516,0.174201332,0.185335195,0.185335195
Malaysia,MYS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.320859518,0.31025555,0.283081799,0.285503641,0.269969063,0.279132387,0.284799503,0.300392532,0.30610827,0.307239249,0.323485034,0.325006916,0.328229428,0.332995045,0.337621374,0.331446914,0.340318218,0.342433778,0.318428446,0.322760937,0.310449484,0.296428197,0.305502418,0.305463802,0.292356742,0.273969787,0.248770787,0.253735255,0.243818889,0.256058862,0.253242078,0.246488691,0.245817924,0.245817924
North America,NAC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.441657758,0.434833723,0.432354203,0.422858439,0.416560606,0.4139523,0.415731336,0.401525933,0.384694279,0.380245232,0.372858812,0.358726294,0.35403966,0.345060718,0.33505274,0.320691318,0.319479056,0.308870164,0.294408365,0.299812889,0.285119932,0.268045913,0.269169796,0.263570977,0.251510341,0.242630187,0.234485797,0.23511711,0.22302576,0.205520294,0.205559899,0.201944399,0.192654442,0.192654442
Namibia,NAM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.104643868,0.106214823,0.125163363,0.142085085,0.148211517,0.157439499,0.156275679,0.156146216,0.143735587,0.136338508,0.170525804,0.141086363,0.145262513,0.137141267,0.142558413,0.131286719,0.128218016,0.143001872,0.145918042,0.142180059,0.143301225,0.143587953,0.145183036,0.142057618,0.143126283,0.147362136,0.146339175,0.145811147,0.147812684,0.147201712,0.144903107,0.147935991,0.145298326,0.145298326
Niger,NER,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.05097341,0.047397866,0.057373014,0.047209301,0.044388681,0.051420202,0.051105429,0.05012543,0.049240819,0.051193234,0.048057907,0.047562243,0.050569138,0.052662301,0.047061794,0.044588107,0.046939378,0.045557829,0.055676885,0.06518502,0.06509694,0.0821268,0.077283894,0.078336674,0.073939683,0.069880224,0.060834369,0.060174864,0.064124026,0.062880387,0.073584498,0.066821868,0.063868284,0.063868284
Nigeria,NGA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.228604156,0.239330056,0.237574987,0.225898244,0.24829056,0.277924337,0.262654624,0.231993534,0.227202278,0.241181999,0.242264387,0.190600545,0.197464315,0.174572874,0.162502684,0.138017871,0.117928227,0.120113354,0.09826842,0.106073095,0.111023754,0.104863616,0.111587511,0.110920201,0.103060213,0.107492343,0.105159578,0.108276807,0.110056603,0.10547638,0.109142562,0.104999134,0.100380898,0.100380898
Nicaragua,NIC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.112698784,0.130337292,0.12838019,0.141316149,0.141750636,0.141340881,0.145503908,0.163121454,0.153737084,0.153699864,0.158147366,0.162353983,0.173489888,0.168998543,0.15374893,0.156307972,0.154123922,0.143136355,0.144760368,0.142394041,0.140214032,0.130745799,0.119184298,0.120374423,0.128623635,0.128062242,0.121534968,0.11465534,0.121333281,0.110416947,0.109432324,0.110322639,0.111924102,0.111924102
Netherlands,NLD,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.258855738,0.251685168,0.253363602,0.2476428,0.246014114,0.251573087,0.231361448,0.222013597,0.205859081,0.198313091,0.19885641,0.19878663,0.201258165,0.199913528,0.1910978,0.18005538,0.174462297,0.171874043,0.173248299,0.182138225,0.167387794,0.166626496,0.164500731,0.154613726,0.158542539,0.156082359,0.149422227,0.141713767,0.134142357,0.125422843,0.12169533,0.10532287,0.097251502,0.097251502
Norway,NOR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.135443243,0.140597146,0.144760688,0.144878821,0.139668779,0.133947981,0.134559947,0.13650718,0.138528714,0.119874038,0.118890972,0.11533531,0.122118308,0.118580484,0.111421587,0.110499843,0.109550803,0.114365095,0.111726706,0.117879667,0.114048809,0.109731683,0.109770784,0.107826036,0.108031584,0.105489301,0.103033654,0.10120758,0.097503332,0.096115623,0.093716072,0.089671832,0.088620351,0.088620351
Nepal,NPL,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.03569801,0.036090621,0.038375743,0.043168665,0.045346666,0.045700808,0.048059054,0.049490641,0.061660442,0.059508672,0.060695671,0.049498118,0.054063032,0.044612924,0.048254033,0.038654079,0.038470351,0.040069075,0.050493181,0.056717456,0.061440703,0.068163925,0.066594936,0.073355225,0.070259347,0.102842485,0.115726331,0.121295686,0.102814348,0.128742653,0.123814026,0.12166987,0.124236281,0.124236281
Nauru,NRU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZL,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.252767524,0.26604813,0.250236206,0.243230109,0.239950264,0.239573107,0.246783388,0.23772606,0.237249952,0.237631496,0.243220472,0.232924214,0.22829456,0.216868037,0.213822135,0.208694221,0.195736461,0.203963094,0.188389394,0.185836923,0.178035298,0.18498112,0.179279734,0.17619673,0.170402061,0.161195327,0.162795237,0.15578008,0.158461416,0.150237557,0.143766588,0.136276082,0.139040874,0.139040874
OECD members,OED,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.321694769,0.31524942,0.313324969,0.308955094,0.304926644,0.304551914,0.300005756,0.291307492,0.283096008,0.278638709,0.274278142,0.26827412,0.267647116,0.261594465,0.255156925,0.246110468,0.24231444,0.235078357,0.228918832,0.231769622,0.223055814,0.217144907,0.214626166,0.206263004,0.200162861,0.195568606,0.190321605,0.186464994,0.17771928,0.169360486,0.168230643,0.160457144,0.152004061,0.152004061
Oman,OMN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.302350763,0.28770266,0.273378364,0.248161141,0.243998729,0.246270127,0.243681111,0.245607606,0.278832039,0.274006594,0.283467937,0.305473891,0.330073937,0.319551981,0.323288153,0.393951288,0.405758893,0.365542745,0.363230021,0.387497459,0.43691798,0.453046182,0.450941413,0.472894199,0.47608723,0.46682325,0.469086721,0.479911657,0.491157556,0.483890698,0.505437518,0.483449502,0.48893186,0.48893186
Other small states,OSS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.463350626,0.396431643,0.36263742,0.367898984,0.337385273,0.340875865,0.320730575,0.298107074,0.288649605,0.27714124,0.272545694,0.257748351,0.270421028,0.265594415,0.254611553,0.254761924,0.261173688,0.256373172,0.246165331,0.258078901,0.250382906,0.240338325,0.24729152,0.243441506,0.220288815,0.214882266,0.213463508,0.211290966,0.175083789,0.176509694,0.171147477,0.168286992,0.162233832,0.162233832
Pakistan,PAK,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.174421601,0.178075405,0.19458689,0.192738383,0.19712204,0.196799477,0.200774229,0.197659776,0.208825486,0.20451285,0.200980285,0.194798386,0.191600056,0.198774374,0.188790045,0.193160799,0.206140359,0.194894827,0.192809405,0.184712282,0.179408632,0.17623532,0.172827041,0.174670805,0.176598594,0.182915511,0.189837429,0.169625689,0.162783734,0.184358172,0.184187194,0.162375281,0.148942884,0.148942884
Panama,PAN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.102970508,0.113565461,0.110061089,0.113854051,0.120417297,0.128668115,0.125594453,0.142886792,0.11887229,0.118283476,0.140053151,0.119126804,0.114827161,0.106679683,0.127031008,0.121973961,0.107611284,0.094779287,0.111500297,0.111230614,0.108251817,0.103195795,0.095325624,0.095636532,0.089665327,0.08601212,0.077403257,0.072859384,0.093302806,0.083067776,0.0808836,0.080582857,0.092055828,0.092055828
Peru,PER,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.142356934,0.149312183,0.149269434,0.136346885,0.14421514,0.154161927,0.144388514,0.139352814,0.147571489,0.142089275,0.13123939,0.129823382,0.122198207,0.134457822,0.126581543,0.11642296,0.117116205,0.12174123,0.129627209,0.130695804,0.131851016,0.124074449,0.120083626,0.124114288,0.123927567,0.124858902,0.116950354,0.11275274,0.115906096,0.106323298,0.105141094,0.109453603,0.112580208,0.112580208
Philippines,PHL,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.151946353,0.164706599,0.173824953,0.179617737,0.207040598,0.205097223,0.21848823,0.215975674,0.204576633,0.196699337,0.184263299,0.180755971,0.176334082,0.167482297,0.166335798,0.14209414,0.14465469,0.140074028,0.139643451,0.140561915,0.134732984,0.133364509,0.136078237,0.136524358,0.139698705,0.139722945,0.146126849,0.14317785,0.141209632,0.143299375,0.145321567,0.139768539,0.141822543,0.141822543
Palau,PLW,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,7.492465184,7.316106716,8.537980905,11.90883177,8.422427068,7.180623887,7.992271367,7.090650892,7.959507832,7.166260952,7.494968947,4.360507526,5.360648094,4.568228366,5.036868052,4.934119062,3.951915107,4.224570873,7.08423166,6.940776185,7.413045258,11.13438787,5.812732882,3.855348631,3.359672201,3.230538711,3.491155186,3.587014827,3.689824918,3.950391095,4.771338703,5.086481144,5.140966301,5.140966301
Papua New Guinea,PNG,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.164274074,0.163196482,0.141008952,0.132632604,0.13304601,0.126676125,0.138282378,0.179055722,0.143801435,0.159901661,0.194772853,0.223570869,0.241327086,0.249962139,0.255092259,0.24605396,0.226776105,0.219615447,0.199512864,0.154855004,0.161763452,0.147353325,0.152438959,0.16245826,0.164433895,0.172764519,0.163955099,0.170880086,0.172564011,0.14898441,0.139584499,0.138089132,0.136205452,0.136205452
Poland,POL,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.812635728,0.773569968,0.74660713,0.697079699,0.649109687,0.639298624,0.585290122,0.515316898,0.478315337,0.440669357,0.430754366,0.412828197,0.415638449,0.398241621,0.385182987,0.378304092,0.35386555,0.333130289,0.311423589,0.319330034,0.301128307,0.290099835,0.283953431,0.262380529,0.25390413,0.255266332,0.253102017,0.237764827,0.215291434,0.209060685,0.213276856,0.198524722,0.179066257,0.179066257
Pre-demographic dividend,PRE,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.1621103,0.183238294,0.201361263,0.207242528,0.209452133,0.208515413,0.21157075,0.174527356,0.155936117,0.160685047,0.165805027,0.149408077,0.152356423,0.141639785,0.133903164,0.123843876,0.113613276,0.117373186,0.113810449,0.120366505,0.123266077,0.123863561,0.127653489,0.124363093,0.122635186,0.126077498,0.127692758,0.130138516,0.132504511,0.126017504,0.130088078,0.129083268,0.126389438,0.126389438
Puerto Rico (US),PRI,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.201853,0.20021054,0.196173797,0.194096089,0.189615522,0.187983814,0.184233478,0.177553803,0.182725882,0.177189869,0.164544322,0.132099435,0.171293603,0.157804987,0.161801599,0.105835032,0.113322576,0.09898667,0.091621727,0.088452301,0.077098095,0.074896834,0.072481404,0.077199969,0.081986773,0.077903097,0.08220014,0.10122614,0.091607681,0.094742297,0.095621041,0.092724187,0.100896302,0.100896302
Portugal,PRT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.160542873,0.171721462,0.171601984,0.175025172,0.179347364,0.167707058,0.168430271,0.173929967,0.186718398,0.178492537,0.173051475,0.183154691,0.171435938,0.173127507,0.180449666,0.164794654,0.15666841,0.150887038,0.153729152,0.137595002,0.135140867,0.136429059,0.133273246,0.131002482,0.139883659,0.13397259,0.141504596,0.127431185,0.112914938,0.107851105,0.097768842,0.092168886,0.08225508,0.08225508
Paraguay,PRY,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.051215182,0.060364012,0.065572952,0.072542679,0.077079097,0.074865993,0.079541639,0.083281046,0.084520679,0.071346918,0.074645897,0.078160325,0.077313606,0.075157059,0.067830904,0.069743882,0.062829786,0.06893108,0.071295658,0.071424875,0.071189018,0.071168168,0.068491293,0.068707947,0.074725631,0.080858086,0.0869845,0.087002797,0.085122801,0.080201199,0.087004337,0.07928254,0.076202001,0.076202001
Pacific island small states,PSS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.361582009,0.334613337,0.342689311,0.427063047,0.348050791,0.330903866,0.36776425,0.342994128,0.343398355,0.345534928,0.373998131,0.274252454,0.311283597,0.315470701,0.310312667,0.311040906,0.284425088,0.251978524,0.294152934,0.326899255,0.305216856,0.377746859,0.265276928,0.233933076,0.22312576,0.213596169,0.220843668,0.224263669,0.232914976,0.267411312,0.289326901,0.27244157,0.265830095,0.265830095
Post-demographic dividend,PST,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.335362546,0.327752392,0.325133571,0.318452721,0.314544942,0.312676886,0.308386489,0.300101549,0.291780175,0.286728666,0.28200145,0.275427591,0.274745839,0.267760095,0.260689889,0.250650362,0.24646312,0.238579,0.231076943,0.234333557,0.225923033,0.219429052,0.21758442,0.209129476,0.202481366,0.197037458,0.190918229,0.187962421,0.178819558,0.170148419,0.168968717,0.161446547,0.1521524,0.1521524
Qatar,QAT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.581770696,0.55001063,0.571997515,0.593988018,0.593482022,0.617485258,0.581547379,0.563062891,0.584710654,0.528275438,0.519304009,0.54083875,0.551244334,0.497418961,0.489613989,0.436404342,0.423946127,0.396948564,0.366679951,0.346087437,0.351645679,0.37264912,0.390558097,0.402114395,0.39537134,0.383517731,0.389522734,0.387435252,0.394095648,0.400356302,0.40308886,0.389402237,0.414582215,0.414582215
Romania,ROU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.461127716,0.460059032,0.429357018,0.403817053,0.395692616,0.389807398,0.373117738,0.333756307,0.286485432,0.292261766,0.297684009,0.278916698,0.284029464,0.251987032,0.238263577,0.233963325,0.210792299,0.18974644,0.163320097,0.165300626,0.170480095,0.16322554,0.147712192,0.140908391,0.138865656,0.132319703,0.127100518,0.121532833,0.114355894,0.110747437,0.11144749,0.101296726,0.092137665,0.092137665
Russian Federation,RUS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.574680706,0.618253438,0.617853264,0.637155248,0.647840157,0.657498203,0.603523219,0.639785776,0.619889682,0.570402609,0.543730213,0.516552654,0.499214056,0.466117067,0.438188047,0.413570142,0.381778384,0.359909696,0.367733767,0.369850792,0.372002328,0.355111571,0.338331008,0.333183465,0.341231135,0.336210836,0.335625147,0.340956357,0.346010887,0.340364202,0.344204473,0.361207626,0.354641143,0.354641143
Rwanda,RWA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.061628743,0.058373991,0.063728729,0.12264275,0.088973986,0.079150607,0.07102564,0.067304132,0.06663854,0.081477307,0.076771772,0.079809398,0.067584112,0.060963644,0.060218382,0.05532463,0.046774044,0.042083866,0.040649797,0.03977869,0.038430779,0.039303343,0.041741037,0.039980588,0.042388415,0.043762909,0.04562923,0.046791598,0.044237346,0.04397806,0.046055766,0.0410839,0.038509651,0.038509651
South Asia,SAS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.291748376,0.287590268,0.28684118,0.287025682,0.287475475,0.281471127,0.284557655,0.275516146,0.272077687,0.270981575,0.264440654,0.264408768,0.253858467,0.254148591,0.24641824,0.243356896,0.246161197,0.253091483,0.257173684,0.25266832,0.254684942,0.263500863,0.255019246,0.256224136,0.240664433,0.228432013,0.226221365,0.224502187,0.213399704,0.205446999,0.206739153,0.206973051,0.204879863,0.204879863
Saudi Arabia,SAU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.236590553,0.243227915,0.255144241,0.274947794,0.2720841,0.279584967,0.27555832,0.286760874,0.294157561,0.29296874,0.303576024,0.325556424,0.314192253,0.306763305,0.306695645,0.314308057,0.325223115,0.331866709,0.354213322,0.369767785,0.34604215,0.346549353,0.341535,0.351560046,0.350553439,0.343586563,0.336129134,0.313054265,0.308223735,0.315102273,0.302871577,0.280019185,0.286632393,0.286632393
Sudan,SDN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.069820619,0.062038077,0.042388956,0.061676051,0.054428148,0.050646435,0.051765036,0.044581105,0.047821746,0.049568296,0.050794745,0.058526247,0.05654713,0.06004967,0.067359467,0.077263906,0.079238417,0.081474045,0.086791724,0.088733063,0.08802663,0.114462302,0.112919569,0.113352921,0.129521719,0.139003892,0.1364517,0.141479509,0.142157404,0.134141327,0.147372456,0.138376287,0.194904518,0.194904518
Senegal,SEN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.102632306,0.111322241,0.107256407,0.109586243,0.109804177,0.116097776,0.123944044,0.131328073,0.136340033,0.129393191,0.140312428,0.145469937,0.133682481,0.145554867,0.154951081,0.147889322,0.15931433,0.159176083,0.158485265,0.162244456,0.171600182,0.162458118,0.168905558,0.170001292,0.175755997,0.184589498,0.170298406,0.168710962,0.165675163,0.160307383,0.170066249,0.165558672,0.154509838,0.154509838
Singapore,SGP,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.22599943,0.216476049,0.224178202,0.212909762,0.19720302,0.188718206,0.172890312,0.172051121,0.164087325,0.165426515,0.168639945,0.159836443,0.143501794,0.136925428,0.119535143,0.110283595,0.104505264,0.101556357,0.103417299,0.100887631,0.099750467,0.093314169,0.093415702,0.091995036,0.091512924,0.084684922,0.087043399,0.080187056,0.081599902,0.081765946,0.077000295,0.074051851,0.074437333,0.074437333
Solomon Islands,SLB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.200494956,0.195401738,0.190467143,0.181065759,0.149291973,0.148548674,0.15448555,0.156939003,0.157705024,0.235123261,0.280473105,0.302372732,0.290865582,0.278370884,0.270514983,0.260547336,0.271438643,0.259160706,0.251560635,0.250704367,0.242741723,0.236264311,0.237306577,0.223418343,0.19578975,0.179926328,0.179682602,0.186063079,0.185909873,0.195406374,0.199789051,0.20593228,0.207438904,0.207438904
Sierra Leone,SLE,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.071903857,0.054951114,0.052885716,0.055710061,0.06561883,0.072844192,0.075439914,0.077953838,0.081728253,0.049536675,0.066475248,0.055483027,0.053804783,0.050514457,0.044912133,0.054403053,0.048673044,0.045751519,0.045415764,0.04653985,0.052846282,0.053846571,0.054094445,0.062503143,0.054794527,0.053261817,0.050416387,0.048702148,0.045242463,0.047724971,0.046007399,0.045364292,0.041824418,0.041824418
El Salvador,SLV,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.100995443,0.106217429,0.109045248,0.120812564,0.12612906,0.111398731,0.132403306,0.135163408,0.131315267,0.129273132,0.133367006,0.131795737,0.140957725,0.144990566,0.145414155,0.146428871,0.151361527,0.135016747,0.134199876,0.128054606,0.128887901,0.124826118,0.115758853,0.116879329,0.12176126,0.11978933,0.10599488,0.110841136,0.123522016,0.110112235,0.111373003,0.1137297,0.116245743,0.116245743
Somalia,SOM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.083483994,0.072085401,0.071143341,0.086284574,0.085194979,0.081765124,0.080909801,0.077427824,0.074286568,0.101528792,0.099028568,0.102568014,0.096866951,0.089879269,0.085439932,0.083603049,0.078467042,0.071528099,0.068019776,0.064940631,0.061119588,0.056809473,0.051445094,0.04617661,0.043975731,0.041810727,0.035988711,0.035565382,0.036583984,0.039168109,0.038528306,0.03506071,0.033719903,0.033719903
Sub-Saharan Africa (excluding high income),SSA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.279082831,0.28173463,0.283993134,0.283978502,0.291240446,0.29544125,0.291660293,0.285035657,0.273274538,0.271845658,0.270090855,0.256093426,0.260177245,0.257866729,0.249311604,0.235787959,0.228245379,0.229353144,0.212622059,0.210664032,0.202915394,0.201152869,0.202206264,0.200401037,0.191353394,0.191791075,0.189555141,0.188591497,0.187581041,0.174589331,0.176066506,0.166664503,0.160011949,0.160011949
Sub-Saharan Africa,SSF,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.274179333,0.276971864,0.278624321,0.278651259,0.285709137,0.289411974,0.285805107,0.27985127,0.268140595,0.266861296,0.265251042,0.251813579,0.25625034,0.253753817,0.244802183,0.231371966,0.223704554,0.224497256,0.207902899,0.205419475,0.197653004,0.19582621,0.196642958,0.194851217,0.185781258,0.186048499,0.183178353,0.182095993,0.180777175,0.167433037,0.168617372,0.159387841,0.152717775,0.152717775
Small states,SST,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.429474168,0.37934331,0.355851833,0.371437188,0.342767145,0.345345925,0.331203072,0.326568244,0.317210496,0.305259285,0.31200775,0.298536726,0.315001499,0.31314096,0.322992124,0.324657607,0.325450309,0.316391706,0.312730542,0.33181008,0.321769226,0.306252677,0.300574555,0.294263568,0.277337028,0.268851827,0.262941224,0.259568223,0.237610227,0.237669692,0.226623442,0.212562237,0.200993058,0.200993058
Sao Tome and Principe,STP,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.105733193,0.089176561,0.08597065,0.102415613,0.103136985,0.105454485,0.104414185,0.103908571,0.104451641,0.099299752,0.096871785,0.108271517,0.113104104,0.12462939,0.126520575,0.124926428,0.122418536,0.124096024,0.131330249,0.139933242,0.1418295,0.144427545,0.138005896,0.128438044,0.133677423,0.132108817,0.127764965,0.120896765,0.137165418,0.140544172,0.140282257,0.160758687,0.167353766,0.167353766
Suriname,SUR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.172409795,0.168005007,0.180878412,0.175897786,0.179339234,0.175296706,0.170719027,0.169589193,0.168418282,0.191431257,0.188717733,0.134975332,0.140209605,0.145892938,0.169155588,0.144986322,0.127421643,0.126271033,0.121879901,0.139677786,0.147522215,0.179558807,0.163272315,0.186554614,0.200841418,0.229438287,0.186949325,0.156363278,0.191245056,0.222746597,0.228639927,0.217402738,0.21948312,0.21948312
Slovak Republic,SVK,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.663919275,0.664917891,0.638858708,0.566923148,0.539877756,0.511260992,0.480205384,0.453415707,0.447636586,0.42185433,0.412690206,0.394649829,0.380540553,0.356254254,0.337879538,0.310180218,0.274002451,0.258883737,0.247823006,0.248774308,0.230325976,0.216071646,0.216187061,0.196672447,0.189896253,0.191316146,0.197889915,0.187600998,0.17144783,0.165052381,0.175307771,0.169468935,0.162644098,0.162644098
Slovenia,SVN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.301425347,0.304398453,0.311595294,0.297895805,0.304434815,0.310699888,0.30479351,0.292318131,0.267208659,0.251489765,0.274797035,0.270946523,0.260239766,0.253954954,0.247866982,0.238133425,0.221986697,0.226318461,0.219003111,0.220088735,0.204891111,0.20365607,0.205276224,0.181940717,0.179812024,0.183378316,0.178104591,0.170577978,0.158037714,0.15029684,0.142171036,0.132107596,0.118976725,0.118976725
Sweden,SWE,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.169429271,0.179005392,0.183018128,0.183766981,0.175697577,0.186852627,0.165350461,0.161717299,0.15194746,0.136508052,0.134847777,0.13486496,0.132975788,0.12423514,0.113505856,0.109558723,0.101791564,0.100540947,0.095279796,0.101548731,0.090204642,0.085470881,0.081255751,0.077282787,0.074229226,0.07207131,0.069533732,0.06424129,0.062185714,0.06127629,0.061035669,0.0546185,0.053448027,0.053448027
Eswatini,SWZ,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.222268922,0.180268356,0.15707221,0.273054795,0.252986179,0.195089875,0.192737351,0.191453816,0.199653171,0.170183512,0.170633195,0.15909011,0.142104373,0.135686459,0.127569321,0.121366672,0.120159713,0.116974474,0.119299882,0.09368473,0.087736072,0.082389726,0.094185833,0.094792221,0.096512635,0.101244515,0.098838007,0.098593933,0.098273332,0.099549331,0.103809548,0.11146103,0.110744876,0.110744876
